AgeGroup,Speed,StepLength,pinf,psup
1.0,0.9672727272727273,0.5262744808928399,0.5231417269773296,0.5293797670032871
1.0,0.98,0.5302037704543012,0.5270621951017237,0.5333207078666812
1.0,0.9927272727272727,0.5341330600157622,0.5309815922212618,0.5372874998561932
1.0,1.0054545454545454,0.5380623495772235,0.5348893036949002,0.5412563358761908
1.0,1.018181818181818,0.5419916391386848,0.5388572230142837,0.5452251718961886
1.0,1.030909090909091,0.545920928700146,0.5428255486955812,0.5491940079161862
1.0,1.0436363636363637,0.5498502182616071,0.5467547812639316,0.553162843936184
1.0,1.0563636363636364,0.5537795078230683,0.550684013832282,0.5571316799561816
1.0,1.069090909090909,0.5577087973845295,0.5546132464006326,0.5611005159761793
1.0,1.0818181818181818,0.5616380869459907,0.558542478968983,0.5650693519961769
1.0,1.0945454545454545,0.5655673765074518,0.5624717115373336,0.5690317745278937
1.0,1.1072727272727272,0.569496666068913,0.566400944105684,0.572984329576099
1.0,1.12,0.5734259556303744,0.5703301766740345,0.5769368846243046
1.0,1.1327272727272728,0.5773552451918355,0.5742594092423849,0.5808894396725102
1.0,1.1454545454545455,0.5812845347532967,0.5781886418107354,0.5848419947207156
1.0,1.1581818181818182,0.5852138243147579,0.5821178743790859,0.5887945497689212
1.0,1.170909090909091,0.5891431138762191,0.5860471069474363,0.5927471048171267
1.0,1.1836363636363636,0.5930724034376802,0.5899763395157868,0.5967048736887144
1.0,1.1963636363636363,0.5970016929991414,0.5939055720841372,0.600730967870886
1.0,1.209090909090909,0.6009309825606026,0.5978348046524877,0.6047571126073594
1.0,1.221818181818182,0.6048602721220638,0.6017621419168115,0.6087265482161514
1.0,1.2345454545454546,0.6087895616835249,0.6056420263860864,0.6126953842361491
1.0,1.2472727272727273,0.6127188512449863,0.6095219108553614,0.6166642202561466
1.0,1.26,0.6166481408064474,0.6134017953246365,0.6206330562761444
1.0,1.2727272727272727,0.6205774303679086,0.6172816797939115,0.624601892296142
1.0,1.2854545454545454,0.6245067199293696,0.6211615642631865,0.6285707283161398
1.0,1.298181818181818,0.628436009490831,0.6250414487324615,0.6325395643361374
1.0,1.310909090909091,0.6323652990522922,0.6289213332017366,0.6365084003561352
1.0,1.3236363636363637,0.6362945886137532,0.6328012176710116,0.6404772363761329
1.0,1.3363636363636364,0.6402238781752145,0.6366811021402866,0.6444460723961305
1.0,1.3490909090909091,0.6441531677366757,0.6405609866095616,0.6484152323758489
1.0,1.3618181818181818,0.648082457298137,0.644430555578235,0.6523849335077779
1.0,1.3745454545454545,0.652011746859598,0.6482725962787975,0.6563546346397071
1.0,1.3872727272727272,0.6559410364210592,0.6521146369793601,0.6603243357716362
1.0,1.4,0.6598703259825204,0.6559566776799226,0.6643017204519139
1.0,1.4127272727272728,0.6637996155439818,0.6597984696718665,0.6683083426415858
1.0,1.4254545454545453,0.6677289051054427,0.6636401365992642,0.6723179404441411
1.0,1.4381818181818182,0.6716581946669041,0.6674818035266621,0.6763275382466966
1.0,1.450909090909091,0.6755874842283651,0.6713234704540597,0.680337136049252
1.0,1.4636363636363636,0.6795167737898263,0.6751651373814574,0.6843467338518073
1.0,1.4763636363636363,0.6834460633512875,0.6790068043088552,0.6883563316543627
1.0,1.489090909090909,0.6873753529127488,0.6828484712362529,0.6923659294569181
1.0,1.5018181818181817,0.69130464247421,0.6866901381636508,0.6963755272594735
1.0,1.5145454545454544,0.6952339320356711,0.69053997253956,0.7003941745525276
1.0,1.5272727272727273,0.6991632215971323,0.6944100215600227,0.7044148366401072
1.0,1.54,0.7030925111585937,0.6982778730555483,0.7084354987276866
1.0,1.5527272727272727,0.7070218007200549,0.7021455927926934,0.7124561608152661
1.0,1.5654545454545454,0.7109510902815158,0.7059994314468996,0.7164768229028455
1.0,1.5781818181818181,0.714880379842977,0.7098345304207474,0.7205165953968219
1.0,1.5909090909090908,0.7188096694044382,0.7136696293945951,0.7245714158073333
1.0,1.6036363636363635,0.7227389589658995,0.7175047283684428,0.7286262362178448
1.0,1.6163636363636362,0.7266682485273607,0.7213398273422905,0.7326590871733729
1.0,1.6290909090909091,0.7305975380888218,0.7251747988348849,0.7366860362192859
1.0,1.6418181818181818,0.7345268276502831,0.7290087933274925,0.7407129852651987
1.0,1.6545454545454545,0.7384561172117441,0.7328427878201001,0.7447399343111117
1.0,1.6672727272727272,0.7423854067732054,0.7366767823127078,0.7487668833570246
1.0,1.68,0.7463146963346665,0.7405107768053155,0.7527938324029374
