AgeGroup,Speed,Cadence,pinf,psup
1.0,1.310909090909091,125.43553695175251,124.58813309971315,126.2551969649916
1.0,1.3236363636363637,125.90722099879578,125.0674426859337,126.74820904704886
1.0,1.3363636363636364,126.37161669392461,125.52607522000972,127.23399903512367
1.0,1.3490909090909091,126.82872403713894,125.96678628795387,127.71256692921607
1.0,1.3618181818181818,127.27854302843876,126.42453999611368,128.18391272932598
1.0,1.3745454545454545,127.7210736678241,126.85737518393032,128.64803643545346
1.0,1.3872727272727272,128.156315955295,127.27943204448745,129.1049380475985
1.0,1.4,128.58426989085135,127.68130855848969,129.55461756576102
1.0,1.4127272727272728,129.00493547449327,128.07075197297505,129.99707498994115
1.0,1.4254545454545453,129.4183127062207,128.4669850976878,130.43231032013884
1.0,1.4381818181818182,129.8244015860336,128.85605465123203,130.86032355635405
1.0,1.450909090909091,130.22320211393205,129.23796063360777,131.2811146985868
1.0,1.4636363636363636,130.614714289916,129.61270304481502,131.69468374683711
1.0,1.4763636363636363,130.99893811398547,129.98028188485378,132.10103070110497
1.0,1.489090909090909,131.37587358614047,130.34017601430563,132.5001555613904
1.0,1.5018181818181817,131.74552070638094,130.69255598426403,132.89205832769335
1.0,1.5145454545454544,132.10787947470698,131.02786940011805,133.27673900001386
1.0,1.5272727272727273,132.46294989111854,131.34760419775608,133.66344223548995
1.0,1.54,132.81073195561558,131.65873075360182,134.0486279661463
1.0,1.5527272727272727,133.15122566819812,131.96181634045135,134.42712151309357
1.0,1.5654545454545454,133.4844310288662,132.25708583566066,134.80207028568478
1.0,1.5781818181818181,133.8103480376198,132.54429218603872,135.18053067711008
1.0,1.5909090909090908,134.1289766944589,132.820651315616,135.56147461921498
1.0,1.6036363636363635,134.44031699938353,133.08898771580297,135.90470070989403
1.0,1.6163636363636362,134.74436895239367,133.34930138659954,136.2421669574915
1.0,1.6290909090909091,135.04113255348932,133.60159232800572,136.5860789995843
1.0,1.6418181818181818,135.3306078026705,133.8405729441879,136.93798555254568
1.0,1.6545454545454545,135.61279469993715,134.06615844780515,137.2837051901749
1.0,1.6672727272727272,135.88769324528934,134.2835699042579,137.62357184071902
1.0,1.68,136.1553034387271,134.49280731354614,137.95784087194656
